comparison_type,target,unit,domain_type,domain,comparison,metric,estimate,CI_low,CI_high,CI_excludes_zero,domain_DOI,reference_DOI,inferential_eligible
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,bias,-0.06391016314995282,-0.07355501239799635,-0.05505414539364492,True,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,RMSE,0.03342031422828426,0.02146897010635231,0.0453876916967146,True,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,R2,-0.18476212101093892,-0.29624673583207567,-0.11326984345605826,True,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,mean_feature_OOD_percentile,0.04753136488900733,0.03608049201246659,0.059922335774836945,True,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,high_feature_OOD_fraction,0.20240113529225623,0.14938365557351344,0.2624523413938603,True,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,coverage_90,-0.009725792294250857,-0.03457024031997258,0.014002154672228408,False,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Cs (no FA/MA),chronological - DOI-grouped,interval_90_mean_width,0.08649810553709847,0.06522499839634809,0.1076580937509605,True,174,174,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,MAE,0.004057693850865629,0.0012891474752165135,0.006745673045239935,True,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,bias,-0.010210937741472087,-0.012989711599196697,-0.007139041453911848,True,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,RMSE,0.00229247078303145,-0.0013024175319282954,0.005706394883775373,False,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,R2,-0.020040022419358983,-0.055869603207158565,0.011042656163037276,False,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,mean_feature_OOD_percentile,0.059284149563402444,0.04294137547944132,0.07411198727906766,True,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,high_feature_OOD_fraction,0.036888492770845716,0.015750030620720275,0.059155783874365035,True,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,coverage_90,-0.019021446962623534,-0.040734169353131046,0.0019076487866625574,False,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA,chronological - DOI-grouped,interval_90_mean_width,0.01462249397256632,0.004193343878521188,0.025100585472591058,True,255,255,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,MAE,0.009823662340350953,0.003704258060505055,0.01597533828943259,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,bias,-0.0164975204997144,-0.02288161555100827,-0.011060350496301434,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,RMSE,0.014306898640119095,0.0053461891527695,0.02427444281091446,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,R2,-0.18318712248829772,-0.37265129217736204,-0.06234319644236212,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,mean_feature_OOD_percentile,0.06122274590344401,0.03884252905968661,0.0833647485439586,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,high_feature_OOD_fraction,0.07407407407407404,0.02487310071265295,0.13336538461538458,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,coverage_90,-0.023586560044893568,-0.07811406475468977,0.018262418216253486,False,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+Cs,chronological - DOI-grouped,interval_90_mean_width,0.03668740447865254,0.019562591883457974,0.055901827836111896,True,72,72,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,MAE,0.003010915286764601,-0.011053695759399436,0.019383430600290377,False,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,bias,-0.015958578566414573,-0.029822319527593812,-0.003423539039841126,True,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,RMSE,-0.002807511272810398,-0.015534336755630191,0.015660528602055055,False,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,R2,0.0477946872957582,-0.991697104574921,0.19061237395214142,False,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,mean_feature_OOD_percentile,0.06808611892701888,0.03836121129011563,0.1013365684410013,True,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,high_feature_OOD_fraction,0.0,-0.2,0.2,False,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,coverage_90,0.01666666666666672,0.0,0.05357142857142849,False,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,MA+Cs,chronological - DOI-grouped,interval_90_mean_width,0.002414659863493651,-0.03905775028173785,0.04407526970088209,False,15,15,False
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,MAE,0.002612516133329322,0.0002403526896360142,0.005048025530842556,True,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,bias,-0.004370074884555465,-0.007298612582764729,-0.0014587348448555158,True,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,RMSE,9.070016431875216e-05,-0.0036732155258268804,0.0035403199223101797,False,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,R2,-0.0014058804035350647,-0.05620542101401458,0.05912819613686287,False,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,mean_feature_OOD_percentile,0.08690099758603759,0.07351169433258956,0.10159152341718898,True,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,high_feature_OOD_fraction,0.05917018854325355,0.0353406950448773,0.0844048198943035,True,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,coverage_90,-0.004291111747252163,-0.019970150687864115,0.012343541167242296,False,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,FA+MA+Cs,chronological - DOI-grouped,interval_90_mean_width,0.004795659717442613,-0.0020096291554270126,0.012384173577113038,False,342,342,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,MAE,-0.019361306693743113,-0.04051419694608779,0.0001991826651897558,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,bias,-0.016200164118138433,-0.04011282219587755,0.005953428298707521,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,RMSE,-0.02595938883876875,-0.05053245360564691,0.001033242701598032,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,R2,0.15976614391190058,-0.008208500724643785,0.34891154250207546,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,mean_feature_OOD_percentile,0.01711543368520596,-0.016109926205388383,0.054069751482533096,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,high_feature_OOD_fraction,0.053333333333333344,-0.08342391304347829,0.2020421607378131,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,coverage_90,0.008888888888888835,0.0,0.02898550724637672,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,A-site pattern,Other/unknown,chronological - DOI-grouped,interval_90_mean_width,-0.047040260648130494,-0.089089570775785,-0.011022047960611726,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,MAE,0.0070531813141245375,0.0054819143684132175,0.00880392432081026,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,bias,-0.013409420714203299,-0.01539944566940613,-0.01168333320888242,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,RMSE,0.007002111695017618,0.004596667325092186,0.009465171178166877,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,R2,-0.08743326995483691,-0.11600748209657274,-0.058476496335631976,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,mean_feature_OOD_percentile,0.041338449034659996,0.036234377231108596,0.04683008274183731,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,high_feature_OOD_fraction,0.053675970068337284,0.043215464575992374,0.0647208508900687,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,coverage_90,-0.007417335045402762,-0.015776515733100994,0.0015001329517093675,False,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb (no Sn),chronological - DOI-grouped,interval_90_mean_width,0.018549950597874454,0.014341620422940158,0.022973855508613018,True,1660,1660,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,MAE,0.01318347846441044,0.0014727165874904335,0.02643874093058626,True,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,bias,-0.027564079727586906,-0.0395615405753645,-0.01540773022207437,True,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,RMSE,0.012301488883592449,0.001953845309189394,0.022261682178568044,True,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,R2,-0.18520099433790627,-0.46541181944843024,-0.026215019968880163,True,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,mean_feature_OOD_percentile,0.007641198511704084,-0.002807832899946344,0.01977809672368737,False,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,high_feature_OOD_fraction,0.09111111111111103,-0.016064814814814816,0.2083522727272727,False,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,coverage_90,-0.03808080808080805,-0.08939393939393947,0.003957060725835511,False,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Sn (no Pb),chronological - DOI-grouped,interval_90_mean_width,-0.02192544091243298,-0.047355109647815606,0.003080339718923926,False,30,30,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,MAE,-0.014571729389351945,-0.034558376371088585,-0.0002594197348688205,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,bias,-0.017730554609989072,-0.038590454707324105,0.0011023103739077635,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,RMSE,-0.03205969107124307,-0.05599514933863465,-0.00859427869054529,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,R2,0.48535725326486046,0.16197970152236735,1.0880079101285012,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,mean_feature_OOD_percentile,0.07469995750602021,0.041935878035980374,0.11187896824296993,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,high_feature_OOD_fraction,0.12444444444444444,0.005840643274853802,0.2778333333333333,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,coverage_90,0.0527777777777777,-0.03535858585858586,0.15947145061728402,False,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Pb+Sn,chronological - DOI-grouped,interval_90_mean_width,0.045443871730017404,0.006058629467079997,0.08366930599695059,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Other/unknown,chronological - DOI-grouped,MAE,-0.03948522064671342,-0.062127613382098254,-0.017837215367044752,True,25,25,True
Chronological minus DOI-grouped on identical future records,Voc,V,B-site pattern,Other/unknown,chronological - DOI-grouped,bias,-0.00646454120319688,-0.03759025947364437,0.027245358405061978,False,25,25,True
